node_id,pt_root_id,nucleus_id,cell_type,x,y,z
0,864691135686494647,517898,23P,1185856.0,444800.0,670800.0
1,864691136812081779,581967,23P,1329472.0,475264.0,700720.0
2,864691135479404742,269247,5P-NP,710144.0,855296.0,795760.0
3,864691135975539779,582056,23P,1330240.0,480128.0,747120.0
4,864691136210344892,588839,5P-IT,1328064.0,762624.0,771560.0
5,864691135975633475,559081,5P-IT,1288960.0,704512.0,911680.0
6,864691135497743635,583848,4P,1329920.0,547072.0,785520.0
7,864691136108938168,553325,23P,1303552.0,508864.0,781040.0
8,864691136023889209,262773,4P,672384.0,647808.0,860120.0
9,864691136309871706,516758,23P,1241984.0,442560.0,763240.0
10,864691136903144370,236197,6P-IT,609664.0,904512.0,772400.0
11,864691135572530981,588983,5P-ET,1365120.0,763456.0,812600.0
12,864691135857099310,460391,4P,1113408.0,676992.0,1009320.0
13,864691135915343462,585723,4P,1329344.0,626112.0,800640.0
14,864691135816565839,259167,23P,706752.0,536896.0,1032200.0
15,864691135384285931,330329,4P,832256.0,589120.0,822080.0
16,864691135700409211,557030,4P,1267840.0,625088.0,983200.0
17,864691135749141801,518898,23P,1183488.0,492800.0,936640.0
18,864691136990522517,327859,23P,826304.0,532672.0,745800.0
19,864691136137834877,518853,23P,1202304.0,462464.0,923200.0
20,864691135772053835,517056,23P,1216320.0,407936.0,874120.0
21,864691135701624699,582129,23P,1311616.0,473664.0,757880.0
22,864691136391623039,493419,5P-IT,1166720.0,679104.0,891000.0
23,864691135593659947,557121,4P,1283392.0,621504.0,1020280.0
24,864691135361314119,292709,23P,725760.0,491456.0,853080.0
25,864691135361291591,368160,5P-IT,881728.0,754688.0,916000.0
26,864691136023980601,493806,5P-IT,1170240.0,669504.0,970680.0
27,864691135496333968,553584,23P,1306752.0,499456.0,885080.0
28,864691135753932237,225498,4P,598848.0,606592.0,701960.0
29,864691135387690069,582010,23P,1374272.0,497600.0,700960.0
30,864691135848030814,554921,23P,1297280.0,522880.0,829520.0
31,864691135566945559,188180,23P,541760.0,509120.0,684480.0
32,864691135619317391,362903,4P,858432.0,584832.0,753760.0
33,864691134884807418,518848,23P,1196352.0,492736.0,919560.0
34,864691135440543560,489675,4P,1162368.0,541632.0,1078000.0
35,864691136066631832,554741,4P,1303296.0,548416.0,775240.0
36,864691136107283417,363525,4P,892928.0,618752.0,870480.0
37,864691135233242713,525498,5P-ET,1194624.0,665856.0,984680.0
38,864691135807579933,520364,4P,1214144.0,572736.0,879440.0
39,864691135479833030,330148,4P,844480.0,583232.0,756640.0
40,864691135503443549,394177,4P,925632.0,635584.0,725080.0
41,864691136925601354,554200,4P,1298496.0,557312.0,625000.0
42,864691135517531786,582210,23P,1372672.0,504832.0,759600.0
43,864691135655390658,291315,23P,739840.0,413760.0,881120.0
44,864691135738047620,337804,5P-IT,819904.0,808192.0,856320.0
45,864691135782544435,560109,5P-ET,1280192.0,728832.0,677080.0
46,864691136089194039,560217,5P-ET,1253888.0,759616.0,707680.0
47,864691135724393131,616159,5P-IT,1408384.0,694912.0,772400.0
48,864691136238652476,269334,6P-IT,700544.0,851200.0,830000.0
49,864691135272206865,487512,23P,1147968.0,500224.0,955320.0
50,864691135919645872,587426,5P-IT,1350400.0,641600.0,810720.0
51,864691135492613471,256459,23P,707968.0,473984.0,828520.0
52,864691136974813212,301104,5P-IT,753408.0,748352.0,866080.0
53,864691135137137433,459533,4P,1064128.0,647360.0,819560.0
54,864691135462420637,558709,4P,1301824.0,642624.0,753160.0
55,864691136066069400,518312,23P,1198208.0,449088.0,809840.0
56,864691136991202453,302951,5P-ET,727808.0,829824.0,818960.0
57,864691135469422674,330079,23P,819200.0,575424.0,767320.0
58,864691135782702387,294858,23P,770240.0,531136.0,920360.0
59,864691135382556378,560732,5P-ET,1310336.0,760896.0,834800.0
60,864691135360096071,300425,5P-IT,755776.0,744192.0,712520.0
61,864691136227484753,554891,23P,1268544.0,536640.0,826040.0
62,864691136137140093,497789,5P-ET,1155904.0,832064.0,1057000.0
63,864691135257404079,553589,23P,1308928.0,486848.0,874440.0
64,864691136451224831,581988,23P,1348992.0,507328.0,695480.0
65,864691135809608652,559381,5P-IT,1254016.0,697728.0,1047840.0
66,864691135273655569,526436,5P-ET,1216640.0,740032.0,691960.0
67,864691135492614239,230650,5P-IT,597632.0,762688.0,934800.0
68,864691135099901728,466163,6P-IT,1112000.0,882240.0,787640.0
69,864691135809375005,309426,6P-CT,781376.0,991872.0,952760.0
70,864691135888577417,564808,6P-IT,1299264.0,848768.0,959640.0
71,864691135059143323,525405,5P-IT,1187136.0,674304.0,953800.0
72,864691135463695429,554900,23P,1279424.0,510272.0,829640.0
73,864691135518453642,610607,23P,1382272.0,494656.0,840600.0
74,864691136912172017,331945,4P,791936.0,699136.0,678680.0
75,864691135114295961,404262,5P-IT,967936.0,843456.0,972800.0
76,864691135501703746,582091,23P,1360064.0,463360.0,740000.0
77,864691136120663064,389133,23P,925120.0,438464.0,711840.0
78,864691135385422677,522656,4P,1191360.0,636800.0,978680.0
79,864691135341198789,612143,23P,1396160.0,523264.0,731960.0
80,864691135697613077,562808,5P-ET,1308416.0,771392.0,871360.0
81,864691135367033849,525758,5P-IT,1199872.0,682240.0,1068320.0
82,864691135162908461,556823,4P,1246016.0,629696.0,916720.0
83,864691136974876956,589294,5P-ET,1335552.0,733184.0,943920.0
84,864691135731966649,271772,6P-CT,701376.0,901824.0,909520.0
85,864691135611140359,299278,4P,741056.0,672128.0,944720.0
86,864691135493079783,610474,23P,1426624.0,476992.0,764720.0
87,864691135113733529,460053,4P,1101632.0,640448.0,953080.0
88,864691135117980637,493968,4P,1168896.0,641600.0,1029320.0
89,864691135360017752,518224,23P,1217408.0,463232.0,767760.0
90,864691135809384221,274061,6P-IT,716288.0,1003520.0,959320.0
91,864691136438426526,485307,23P,1175680.0,434688.0,660320.0
92,864691135787537348,363553,4P,908096.0,598848.0,858800.0
93,864691136953413599,395023,4P,957312.0,574848.0,907360.0
94,864691135375484489,394291,4P,944448.0,606144.0,773120.0
95,864691136378815445,330326,4P,827328.0,621760.0,820200.0
96,864691135700648226,582471,23P,1368640.0,451392.0,861240.0
97,864691135937286404,554833,4P,1299328.0,571712.0,797240.0
98,864691135428676144,580774,23P,1351104.0,400768.0,713880.0
99,864691136578820884,495010,5P-ET,1150528.0,771776.0,781960.0
100,864691135455701354,427914,4P,1007296.0,656192.0,738840.0
101,864691136134678667,271518,6P-CT,673856.0,904768.0,844840.0
102,864691135492276839,344441,6P-CT,797376.0,990848.0,947120.0
103,864691135271590309,307087,6P-CT,731584.0,919616.0,915600.0
104,864691135416233914,555010,23P,1292864.0,518400.0,868760.0
105,864691135502730562,583792,23P,1341760.0,513536.0,771840.0
106,864691136118618136,518623,23P,1228864.0,497216.0,842640.0
107,864691136275031565,558684,5P-IT,1275840.0,676544.0,762360.0
108,864691135015048342,344453,6P-IT,809472.0,999936.0,936680.0
109,864691135540440178,291402,23P,760320.0,430720.0,928600.0
110,864691135953985800,224565,23P,599360.0,543552.0,950120.0
111,864691135742327147,309355,6P-IT,746368.0,997376.0,949760.0
112,864691135802453858,291483,23P,770560.0,428480.0,943440.0
113,864691136487168530,307012,5P-ET,759936.0,921344.0,894280.0
114,864691136273494206,582313,23P,1311744.0,475264.0,831840.0
115,864691135946676260,553283,23P,1270976.0,495808.0,799320.0
116,864691135775906989,526226,5P-IT,1209792.0,711104.0,651720.0
117,864691136136778621,518134,23P,1237824.0,452992.0,742720.0
118,864691136489055762,329954,4P,832384.0,595584.0,722880.0
119,864691135271463077,362831,4P,877120.0,619200.0,725200.0
120,864691135810308125,452379,23P,1056256.0,425984.0,768840.0
121,864691135927647956,612352,4P,1393792.0,544832.0,784120.0
122,864691136578982164,491214,4P,1141696.0,616896.0,899680.0
123,864691135455123562,582444,23P,1348032.0,487552.0,869880.0
124,864691135719761713,518632,23P,1239360.0,448448.0,821000.0
125,864691136084313196,493885,5P-ET,1159360.0,702016.0,1005000.0
126,864691136967634382,262722,4P,718080.0,663424.0,825320.0
127,864691135492371303,307132,6P-CT,761728.0,962944.0,921560.0
128,864691135134695328,553492,23P,1302720.0,482880.0,865040.0
129,864691136137794941,303100,5P-ET,774528.0,830336.0,871720.0
130,864691136602371025,553321,23P,1300864.0,482432.0,810320.0
131,864691136227020113,533187,6P-CT,1227456.0,854208.0,989480.0
132,864691135585266808,302957,5P-ET,733824.0,811008.0,838120.0
133,864691136195391208,519746,23P,1229120.0,521088.0,714640.0
134,864691136176327430,554734,23P,1297664.0,515008.0,757560.0
135,864691135429763120,582390,23P,1361472.0,502080.0,824760.0
136,864691136362774498,303046,5P-ET,737408.0,776128.0,862280.0
137,864691136674744199,296910,4P,755776.0,608064.0,904680.0
138,864691135384262362,309200,6P-IT,720768.0,1001472.0,923560.0
139,864691135404763374,610403,23P,1401408.0,457856.0,775080.0
140,864691136273370302,303236,5P-IT,765696.0,824448.0,907120.0
141,864691136419797655,303066,5P-ET,745920.0,822208.0,864280.0
142,864691135688186080,303145,5P-ET,742528.0,824896.0,890640.0
143,864691135855860782,608213,23P,1377216.0,442880.0,777920.0
144,864691135397023777,494888,5P-ET,1142848.0,763072.0,769240.0
145,864691135279678881,306953,6P-IT,722304.0,939968.0,887240.0
146,864691136228250961,304973,5P-ET,744512.0,841152.0,873120.0
147,864691135693735103,274192,5P-ET,719744.0,1013376.0,973960.0
148,864691136034271675,154704,23P,520960.0,520064.0,695800.0
149,864691136925029092,459562,4P,1083584.0,643456.0,817560.0
150,864691135014734486,260712,23P,694848.0,578432.0,882400.0
151,864691135565962775,582399,23P,1373376.0,507776.0,809840.0
152,864691135387753601,305232,6P-IT,769344.0,859648.0,932520.0
153,864691135611337735,304962,6P-CT,730880.0,872576.0,870680.0
154,864691135214123064,267295,5P-ET,701504.0,796416.0,898600.0
155,864691135480718022,452396,23P,1081088.0,422912.0,762480.0
156,864691135885140848,582388,23P,1361280.0,491776.0,830240.0
157,864691135654715586,554775,23P,1266240.0,510144.0,806280.0
158,864691135477448360,271686,6P-IT,700288.0,918400.0,900960.0
159,864691135082074359,309052,6P-CT,722112.0,971712.0,901400.0
160,864691135572385061,610615,23P,1391616.0,499200.0,829520.0
161,864691135684657079,553339,23P,1244928.0,499200.0,822320.0
162,864691136330101226,303139,5P-ET,736192.0,794112.0,899720.0
163,864691135778675552,309263,6P-IT,761792.0,998656.0,907880.0
164,864691135122469671,580826,23P,1366848.0,431744.0,733320.0
165,864691135464633245,307068,6P-IT,784512.0,942400.0,900480.0
166,864691135774177531,389134,23P,928960.0,434944.0,690440.0
167,864691136363303138,260615,4P,686976.0,600576.0,872720.0
168,864691136437631902,265045,5P-ET,712448.0,765376.0,884360.0
169,864691134941063523,267183,5P-ET,687808.0,787520.0,871080.0
170,864691135852138183,582353,23P,1345088.0,444160.0,829080.0
171,864691135405700334,294494,23P,751680.0,546432.0,818880.0
172,864691135491167207,553585,23P,1308224.0,456576.0,884080.0
173,864691135585046648,582414,23P,1321216.0,445184.0,872920.0
174,864691135688823008,271561,6P-IT,703936.0,913344.0,873040.0
175,864691136124845606,518004,23P,1203648.0,475840.0,706200.0
176,864691135809456669,271695,6P-IT,705856.0,929920.0,886960.0
177,864691135468161164,553469,23P,1273152.0,501120.0,865920.0
178,864691136452081151,580948,23P,1319872.0,438912.0,820320.0
179,864691135101521952,296784,4P,760256.0,629696.0,899280.0
180,864691135851792071,551802,23P,1254272.0,418240.0,797360.0
181,864691135359010904,583659,23P,1339200.0,509248.0,748920.0
182,864691135952121379,583741,23P,1375360.0,521024.0,741920.0
183,864691135927648212,610535,23P,1409408.0,450752.0,804880.0
184,864691136084684396,582468,23P,1365888.0,486464.0,868280.0
185,864691136043283030,260625,4P,701312.0,638592.0,866320.0
186,864691135584504429,258391,23P,709568.0,521664.0,894080.0
187,864691136194355176,553360,23P,1263424.0,503680.0,830600.0
188,864691135480800198,291333,23P,753728.0,429056.0,896160.0
189,864691136143696692,516988,23P,1220160.0,438400.0,831320.0
190,864691136424990255,269500,6P-IT,700480.0,897792.0,878440.0
191,864691135270320293,518752,23P,1243904.0,499008.0,859160.0
192,864691135586240120,292720,23P,737792.0,488640.0,845360.0
193,864691135809509917,305034,6P-IT,725888.0,893312.0,903880.0
194,864691135294441654,262698,4P,705728.0,642880.0,837200.0
195,864691135940685057,610396,23P,1393408.0,477184.0,767280.0
196,864691136724880893,582412,23P,1318144.0,498240.0,855480.0
197,864691136903681458,520027,4P,1218432.0,569536.0,782040.0
198,864691135118894813,583891,4P,1354432.0,541632.0,810040.0
199,864691135491204327,584004,23P,1321536.0,532992.0,866680.0
200,864691136488999186,262710,4P,710016.0,675392.0,841920.0
201,864691135864188286,608166,23P,1382976.0,402624.0,753080.0
202,864691135496339088,610434,23P,1417280.0,477312.0,777320.0
203,864691135616363211,581998,23P,1357824.0,500608.0,711280.0
204,864691135578670597,304976,6P-IT,755456.0,874624.0,861320.0
205,864691135720638769,553556,23P,1279616.0,505216.0,880000.0
206,864691136196127208,582409,23P,1312448.0,479424.0,854880.0
207,864691136968429774,258319,23P,713600.0,572992.0,849520.0
208,864691136334080435,583739,23P,1373888.0,510656.0,720640.0
209,864691135739733140,612266,4P,1398336.0,536448.0,767160.0
210,864691135358995288,582011,23P,1374656.0,474496.0,717280.0
211,864691135466158917,258289,23P,683712.0,570432.0,854240.0
212,864691135562410721,305113,6P-IT,780608.0,892288.0,896400.0
213,864691135492274791,306963,6P-CT,727808.0,961024.0,885880.0
214,864691135617409385,302861,5P-ET,753024.0,800768.0,808640.0
215,864691135274355473,305057,6P-CT,747968.0,866432.0,900960.0
216,864691135646806255,294663,23P,738816.0,548736.0,879040.0
217,864691136136766845,583729,23P,1367744.0,515072.0,736640.0
218,864691136991166101,531202,5P-ET,1207488.0,783744.0,944960.0
219,864691135476041792,194161,4P,557632.0,676672.0,717360.0
220,864691135335635177,425915,4P,1034240.0,577088.0,785880.0
221,864691135867905302,614445,5P-IT,1408768.0,622720.0,840880.0
222,864691135741524587,326376,23P,839040.0,457792.0,898480.0
223,864691135816693327,328465,23P,842368.0,516864.0,879000.0
224,864691135947139108,325994,23P,812672.0,447424.0,783320.0
225,864691137198382657,454103,23P,1053824.0,465856.0,874720.0
226,864691135275621605,190151,23P,576832.0,571840.0,719960.0
227,864691135157025636,463358,6P-IT,1054208.0,830336.0,710600.0
228,864691136310966106,619464,6P-CT,1387136.0,823808.0,726480.0
229,864691135573296677,258370,23P,694400.0,547136.0,898560.0
230,864691135938555908,487390,23P,1166656.0,485632.0,891840.0
231,864691135417045946,422361,23P,1005312.0,484992.0,911840.0
232,864691135455977578,269510,6P-IT,714048.0,847360.0,881800.0
233,864691135778419901,258335,23P,660160.0,567488.0,900800.0
234,864691135938629892,453769,23P,1095232.0,508224.0,774720.0
235,864691136389607287,556676,4P,1270464.0,584832.0,851800.0
236,864691136663528670,519033,23P,1237952.0,494144.0,980440.0
237,864691135778467517,190978,23P,538368.0,534528.0,978280.0
238,864691136488414994,194533,4P,576512.0,696256.0,768920.0
239,864691135586414716,556712,4P,1296704.0,629312.0,861080.0
240,864691136363009250,488601,4P,1176128.0,572416.0,738920.0
241,864691135849088094,367994,5P-IT,907648.0,730048.0,868200.0
242,864691135014355094,587042,5P-IT,1317888.0,660160.0,708400.0
243,864691135594721579,223191,23P,652288.0,472832.0,983880.0
244,864691135275949029,389316,23P,965888.0,430400.0,782680.0
245,864691135339088102,368359,5P-IT,873088.0,708736.0,989120.0
246,864691136488446226,222257,23P,591680.0,478336.0,711880.0
247,864691135518844554,556922,4P,1246080.0,621120.0,962360.0
248,864691135384176619,197609,4P,576704.0,718272.0,984200.0
249,864691136452447743,223068,23P,624000.0,483008.0,942000.0
250,864691135209116537,391333,23P,963392.0,451392.0,943600.0
251,864691136275364365,614178,4P,1386048.0,620416.0,773480.0
252,864691135911276969,522408,4P,1223808.0,631360.0,899760.0
253,864691135778132576,525220,5P-IT,1181376.0,684160.0,874440.0
254,864691135975824495,391039,23P,935744.0,479552.0,851760.0
255,864691135749995049,517249,23P,1224192.0,426688.0,954400.0
256,864691135808684573,192790,4P,555136.0,620800.0,866680.0
257,864691135778638013,222500,23P,622144.0,493952.0,779640.0
258,864691135502873666,226337,23P,647680.0,575616.0,872960.0
259,864691135755197133,525389,5P-IT,1241920.0,665024.0,934840.0
260,864691136228367697,614654,4P,1398912.0,613760.0,899160.0
261,864691135698731541,610835,23P,1398464.0,460992.0,893520.0
262,864691135582973549,333202,4P,834240.0,660736.0,882040.0
263,864691135477469864,423614,23P,998720.0,554240.0,752680.0
264,864691136953197279,363939,4P,890304.0,587264.0,973240.0
265,864691135014099446,457171,4P,1066112.0,621632.0,728000.0
266,864691135342523057,392397,23P,975680.0,530240.0,726880.0
267,864691135989817088,518939,23P,1230592.0,478784.0,940080.0
268,864691135492308071,306958,6P-CT,724544.0,916288.0,893760.0
269,864691135430004016,490973,4P,1148096.0,623744.0,826760.0
270,864691135740860820,488668,23P,1165312.0,547264.0,771960.0
271,864691136117770660,420750,23P,1042432.0,414080.0,899320.0
272,864691134948788476,224351,23P,631872.0,565824.0,865920.0
273,864691135578103301,554924,23P,1299264.0,509248.0,822200.0
274,864691136445062787,330544,4P,830016.0,613184.0,893800.0
275,864691135477469352,194797,4P,545920.0,665856.0,825320.0
276,864691135059845275,556654,4P,1254016.0,595456.0,869560.0
277,864691135977134403,396178,4P,971072.0,657344.0,718000.0
278,864691135890141321,190709,23P,542144.0,539904.0,893520.0
279,864691135877606483,228483,4P,620032.0,676928.0,904240.0
280,864691135408560329,519002,23P,1210240.0,489408.0,968640.0
281,864691135610877191,453792,23P,1050176.0,481984.0,803200.0
282,864691135868060950,330181,4P,796672.0,628352.0,784280.0
283,864691135257521583,516611,23P,1182912.0,431616.0,706520.0
284,864691137054934902,558663,4P,1262976.0,640960.0,758680.0
285,864691136311106650,558388,5P-IT,1262784.0,663680.0,705200.0
286,864691135339103718,423560,23P,1032640.0,520512.0,735920.0
287,864691135955060232,533149,6P-CT,1193024.0,856192.0,980800.0
288,864691136033116347,432233,6P-CT,1047488.0,826048.0,786040.0
289,864691136380264149,587208,5P-IT,1333056.0,648448.0,721200.0
290,864691135731705273,553623,23P,1261568.0,474752.0,905880.0
291,864691136380264405,340088,6P-CT,850496.0,837888.0,933440.0
292,864691135989836288,518884,23P,1237824.0,444928.0,910800.0
293,864691135940996774,426052,4P,1040256.0,627904.0,832320.0
294,864691135782145872,188569,23P,579200.0,472064.0,771760.0
295,864691135464143934,455349,23P,1058112.0,520576.0,720840.0
296,864691135570502278,392918,23P,968832.0,548864.0,893880.0
297,864691135741619051,558881,5P-IT,1246080.0,656896.0,862560.0
298,864691135777400237,589183,5P-IT,1342208.0,757120.0,894840.0
299,864691135473383730,520668,23P,1204288.0,542912.0,968400.0
300,864691135782156368,460199,5P-IT,1109440.0,679872.0,986040.0
301,864691135397846049,422239,23P,1030336.0,446592.0,870640.0
302,864691136025184569,452630,23P,1049984.0,428480.0,904080.0
303,864691136298111003,424435,4P,1032832.0,558016.0,977520.0
304,864691135397960481,552173,23P,1246656.0,382400.0,992800.0
305,864691136905506482,305242,6P-CT,776448.0,848256.0,927000.0
306,864691135510191369,434471,6P-CT,1043136.0,867776.0,899640.0
307,864691135195825450,361787,23P,889152.0,545408.0,978720.0
308,864691136009893294,485971,23P,1113856.0,427008.0,1000400.0
309,864691135480652998,303097,5P-IT,770880.0,807360.0,852480.0
310,864691136380324821,389432,23P,940736.0,440064.0,845800.0
311,864691136311059034,359649,23P,902528.0,456576.0,881400.0
312,864691135585415544,587776,5P-IT,1367296.0,693376.0,933280.0
313,864691136106969561,558641,4P,1250688.0,641664.0,752960.0
314,864691136239108156,257700,23P,678016.0,547584.0,719480.0
315,864691135772987899,491560,4P,1147968.0,636352.0,966160.0
316,864691135519105162,192146,4P,588928.0,614976.0,735160.0
317,864691136239068732,489084,23P,1125632.0,518912.0,885040.0
318,864691135257638575,584198,23P,1310592.0,511040.0,961120.0
319,864691135519106442,612049,23P,1401152.0,517440.0,714440.0
320,864691135136312089,309327,6P-CT,722240.0,974016.0,952560.0
321,864691137055253878,306940,6P-IT,778496.0,914496.0,863720.0
322,864691135655473858,344429,6P-IT,790848.0,1031296.0,941280.0
323,864691135519178378,342344,6P-CT,800768.0,949632.0,943800.0
324,864691135257689519,307139,6P-CT,773888.0,917760.0,904200.0
325,864691135731707065,307236,6P-CT,772480.0,909824.0,948000.0
326,864691135276188133,307189,6P-CT,733248.0,960896.0,960160.0
327,864691136372012168,344554,6P-CT,798528.0,971968.0,984640.0
328,864691136380400341,307230,6P-CT,767296.0,964096.0,950840.0
329,864691135801376610,271774,6P-CT,701568.0,913984.0,916760.0
330,864691135655521986,274179,6P-CT,713792.0,1012480.0,988160.0
331,864691135773074683,271884,6P-IT,707008.0,945984.0,951880.0
332,864691135688407776,273955,6P-CT,709376.0,967936.0,906400.0
333,864691135361432391,307346,6P-CT,780992.0,963968.0,966640.0
334,864691136389885047,309523,6P-CT,761088.0,983872.0,986000.0
335,864691137021162094,305115,6P-CT,780800.0,898432.0,873840.0
336,864691136311179354,309281,6P-CT,771776.0,970496.0,929640.0
337,864691135499821331,394967,4P,931840.0,602240.0,926880.0
338,864691136239859772,296548,4P,760384.0,595456.0,839120.0
339,864691135102274592,256529,23P,692352.0,445120.0,847360.0
340,864691136596060322,307240,6P-CT,780672.0,962944.0,946600.0
341,864691135801393250,344661,6P-IT,812544.0,1024128.0,1007640.0
342,864691136904761266,520182,23P,1230976.0,520320.0,838120.0
343,864691135801133666,582294,23P,1368768.0,489088.0,802480.0
344,864691135361430087,264927,5P-IT,705792.0,769408.0,850000.0
345,864691135868142870,307243,6P-CT,780608.0,915072.0,939120.0
346,864691135276189669,306933,6P-CT,769536.0,915328.0,866000.0
347,864691136389688695,291334,23P,754048.0,395776.0,904120.0
348,864691136195824204,256511,23P,678144.0,482816.0,867840.0
349,864691135369087481,309494,6P-IT,749952.0,1023616.0,981800.0
350,864691135294480310,301188,5P-IT,721152.0,766656.0,904000.0
351,864691136330407914,258297,23P,689408.0,559680.0,852480.0
352,864691135276132325,258202,23P,675968.0,534080.0,829800.0
353,864691136380268245,291113,23P,737856.0,426688.0,823960.0
354,864691136389679223,291109,23P,732736.0,441472.0,825000.0
355,864691135119709149,226128,4P,637184.0,604224.0,819920.0
356,864691135970226021,292945,23P,743552.0,462080.0,905240.0
357,864691136275771917,342450,6P-IT,794752.0,953472.0,977280.0
358,864691135993150913,292708,23P,724544.0,492480.0,861720.0
359,864691135562842337,294484,23P,741376.0,572288.0,837120.0
360,864691135234382937,294669,23P,749184.0,550272.0,901200.0
361,864691136052366067,291177,23P,749248.0,420032.0,862520.0
362,864691135502885954,291179,23P,750464.0,437760.0,872280.0
363,864691135498973715,256669,23P,715520.0,449984.0,874040.0
364,864691136904656818,292587,23P,763968.0,483008.0,809680.0
365,864691135489677882,294491,23P,748928.0,554496.0,824360.0
366,864691135727867967,292680,23P,765312.0,463680.0,841920.0
367,864691135214653240,311962,6P-IT,731008.0,1039168.0,1021080.0
368,864691136120658712,328513,23P,808128.0,514752.0,913560.0
369,864691135469753426,256331,23P,696896.0,505984.0,805960.0
370,864691135732377785,311619,6P-CT,726464.0,1033856.0,920920.0
371,864691136596815778,553407,23P,1300736.0,466112.0,824800.0
372,864691137021264750,267205,5P-IT,715392.0,816960.0,855400.0
373,864691134965778719,391223,23P,954304.0,456064.0,921040.0
374,864691135750307881,304956,5P-ET,726272.0,850560.0,873880.0
375,864691136618795227,264798,5P-IT,692544.0,741568.0,837240.0
376,864691135877825107,264841,5P-IT,712448.0,728896.0,831280.0
377,864691136120038424,271810,6P-IT,717632.0,955712.0,934200.0
378,864691136330122730,264800,5P-IT,694208.0,755328.0,832760.0
379,864691135502748482,264885,5P-IT,676416.0,739904.0,863960.0
380,864691135342594225,291339,23P,765056.0,433984.0,891600.0
381,864691135947258916,256607,23P,680832.0,452032.0,900280.0
382,864691135784641843,311722,6P-IT,776000.0,1043648.0,930320.0
383,864691136144827444,291208,23P,767104.0,436416.0,858800.0
384,864691137198691137,256609,23P,681856.0,450752.0,882760.0
385,864691135404860654,256422,23P,675072.0,447104.0,825480.0
386,864691135294442678,258402,23P,718016.0,537856.0,888280.0
387,864691136058646488,292728,23P,744384.0,456704.0,844440.0
388,864691135304641703,256509,23P,674688.0,493888.0,852600.0
389,864691135398805281,256521,23P,688000.0,488512.0,865120.0
390,864691135993020097,256507,23P,672640.0,453184.0,845520.0
391,864691135942611316,256525,23P,688896.0,506624.0,845640.0
392,864691135801163874,256551,23P,714944.0,505728.0,865120.0
393,864691135801267554,292743,23P,755776.0,479936.0,855920.0
394,864691135731679929,294671,23P,750528.0,565248.0,901560.0
395,864691135938816260,258398,23P,713408.0,546816.0,886880.0
396,864691135874782350,258290,23P,683264.0,511424.0,867640.0
397,864691136742067804,294684,23P,753984.0,543040.0,894200.0
398,864691135455400554,258284,23P,680768.0,534208.0,857880.0
399,864691135782156880,294568,23P,747328.0,526912.0,848600.0
400,864691135726939455,292860,23P,753600.0,487616.0,880440.0
401,864691136904594610,258223,23P,693248.0,554752.0,820040.0
402,864691136042462038,294664,23P,739200.0,525184.0,898960.0
403,864691136380312021,256675,23P,719936.0,497280.0,899000.0
404,864691135067448132,309250,6P-IT,749248.0,989696.0,919000.0
405,864691135349839831,258243,23P,708800.0,547840.0,841920.0
406,864691136298125851,258230,23P,703424.0,525888.0,816280.0
407,864691135257669039,258377,23P,702784.0,544768.0,879600.0
408,864691135778811325,294500,23P,759040.0,510080.0,821600.0
409,864691135773073147,258245,23P,710528.0,557184.0,826480.0
410,864691136389921911,294576,23P,753280.0,525632.0,864200.0
411,864691135688387040,260690,4P,677120.0,596544.0,892720.0
412,864691135778815421,258277,23P,674368.0,565568.0,867680.0
413,864691135014246390,307170,6P-CT,723008.0,916160.0,959520.0
414,864691135356320463,344535,6P-CT,787392.0,1012928.0,995120.0
415,864691136025333561,298914,4P,739648.0,682368.0,851160.0
416,864691137055244406,344437,6P-CT,796224.0,992832.0,959480.0
417,864691135591533579,344546,6P-IT,793472.0,993152.0,986240.0
418,864691135885298544,344307,6P-IT,787008.0,981632.0,933600.0
419,864691135948010081,342328,6P-CT,788800.0,963712.0,949520.0
420,864691135698820373,271900,6P-CT,719552.0,934272.0,938360.0
421,864691136021849848,344561,6P-CT,805888.0,1010688.0,987240.0
422,864691135566122071,271983,6P-CT,701760.0,946560.0,971480.0
423,864691136619828877,342342,6P-IT,800000.0,964416.0,950640.0
424,864691135763491126,271770,6P-IT,701376.0,930496.0,923360.0
425,864691136275807757,309330,6P-IT,726400.0,971968.0,946080.0
426,864691135573276197,305065,6P-IT,758080.0,895680.0,889480.0
427,864691135699522069,300819,5P-IT,751360.0,729408.0,808160.0
428,864691135694189759,309278,6P-IT,771648.0,1027264.0,917200.0
429,864691135947366692,309504,6P-IT,754112.0,1014464.0,995320.0
430,864691135810803660,309274,6P-IT,769856.0,1000512.0,930640.0
431,864691135271103653,309447,6P-IT,724544.0,1029824.0,971560.0
432,864691134989919098,342331,6P-IT,790016.0,951424.0,948800.0
433,864691136117811876,309213,6P-CT,731200.0,969600.0,918640.0
434,864691135938925109,309479,6P-CT,740096.0,1003520.0,986560.0
435,864691137198844737,307092,6P-IT,734272.0,909632.0,921520.0
436,864691136090728503,309208,6P-CT,729792.0,998912.0,905720.0
437,864691136452543231,274058,6P-IT,712128.0,985152.0,942680.0
438,864691135938990901,309338,6P-CT,732992.0,1013632.0,950680.0
439,864691136488591378,305250,6P-IT,778944.0,853888.0,916640.0
440,864691135865648254,269411,6P-IT,707648.0,891200.0,862120.0
441,864691135498997267,269509,6P-CT,710464.0,849216.0,892040.0
